,EID,Title,References
575,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Bhatia, K., Jain, H., Kar, P., Varma, M., Jain, P., Sparse local embeddings for extreme multi-label classification (2015) Proc. Adv. Neural Inf. Process. Syst., pp. 730-738"
576,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Prabhu, Y., Kag, A., Harsola, S., Agrawal, R., Varma, M., Para-bel: Partitioned label trees for extreme classification with application to dynamic search advertising (2018) Proc. World Wide Web Conf., pp. 993-1002"
577,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Pennington, J., Socher, R., Manning, C., Glove: Global vectors for word representation (2014) Proc. Conf. Empirical Methods Natural Lang. Process. (EMNLP), pp. 1532-1543"
578,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Liu, Y., Peng, H., Li, J., Song, Y., Li, X., Event detection and evolution in multi-lingual social streams (2019) Frontiers Comput. Sci., pp. 1-23"
579,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Myroniv, B., Wu, C., Ren, Y., Christian, A., Bajo, E., Tseng, Y.C., Analyzing user emotions via physiology signals (2017) Data Sci. Pattern Recognit., 1 (2), pp. 11-25"
580,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Zhang, Y., Jin, R., Zhou, Z.-H., Understanding bag-of-words model: A statistical framework (2010) Int. J. Mach. Learn. Cyber., 1 (11), pp. 43-52. , Dec"
581,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Filliat, D., A visual bag of words method for interactive qualitative localization and mapping (2007) Proc. IEEEInt. Conf. Robot. Autom., pp. 3921-3926. , Apr"
582,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Ramos, J., Using TF-IDF to determine word relevance in document queries (2003) Proc. 1st Instructional Conf. Mach. Learn., 242, pp. 133-142. , Piscataway, NJ, USA"
583,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Aizawa, A., An information-theoretic perspective of TF-IDF measures (2003) Inf. Process. Manage., 39 (1), pp. 45-65. , Jan"
584,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Wu, B., Li, C., Wang, B., Event detection and evolution based on entity separation (2011) Proc. 8th Int. Conf. Fuzzy Syst. Knowl. Discovery (FSKD), pp. 1-7. , Jul"
585,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Rousseau, F., Kiagias, E., Vazirgiannis, M., Text categorization as a graph classification problem (2015) Proc. 53rd Annu. Meeting Assoc. Com-put. Linguistics, 7th Int. Joint Conf. Natural Language Process., 1, pp. 1702-1712"
586,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Peng, H., Li, J., Gong, Q., Wang, S., Ning, Y., Yu, P.S., (2018) Graph Convolutional Neural Networks Via Motif-based Attention, , http://arxiv.org/abs/1811.08270"
587,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Mao, Q., Li, J., Wang, S., Zhang, Y., Peng, H., He, M., Wang, L., Aspect-based sentiment classification with attentive neural turing machines (2019) Proc. 28thInt. Joint Conf. Artif. Intell., pp. 5139-5145. , Aug"
588,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Lai, S., Xu, L., Liu, K., Zhao, J., Recurrent convolutional neural networks for text classification (2015) Proc. 29th AAAI Conf. Artif. Intell., pp. 2267-2273"
589,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Hochreiter, S., Schmidhuber, J., LSTM can solve hard long time lag problems (1997) Proc. Adv. Neural Inf. Process. Syst., pp. 473-479"
590,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Cho, K., Van Merrienboer, B., Gulcehre, C., Bahdanau, D., Bougares, F., Schwenk, H., Bengio, Y., (2014) Learning Phrase Representations Using Rnn Encoder-decoder for Statistical Machine Translation, , http://arxiv.org/abs/1406.1078"
591,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Ko-Wei Huang, Y.-M.L., Lin, C.-C., Wu, Z.-X., A deep learning and image recognition system for image recognition (2019) Data Sci. Pattern Recognit., 3 (2), pp. 1-23"
592,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Peng, H., Li, J., Song, Y., Liu, Y., Incrementally learning the hierarchical softmax function for neural language models (2017) Proc. 31st AAAI Conf. Artif. Intell., pp. 3267-3273. , London, U.K.: AAAI Press"
593,2-s2.0-85081058031,Hierarchical Graph Transformer-Based Deep Learning Model for Large-Scale Multi-Label Text Classification," Peng, H., Bao, M., Li, J., Bhuiyan, M., Liu, Y., He, Y., Yang, E., Incremental term representation learning for social network analysis (2018) Future Gener. Comput. Syst., 86, pp. 1503-1512. , Sep"
594,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model","Aamodt, A., Plaza, E., Case-Based Reasoning: Foundational Issues, Methodological Variations, and System Approaches (1994) AI Commun, 7 (1), pp. 39-59"
595,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Arditi, D., Tokdemir, B., Comparison of Case-Based Reasoning and Artificial INeural Networks (1999) J Comput Civ Eng, 13 (3), pp. 578-583"
596,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Bates, T., (2005) Technology, e-learning and distance education, , Routledge, London"
597,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Bouquet, P., Molinari, A., Using Semantic Technologies in E-Learning Platforms: A Case Study (2016) International Journal of Information and Education Technology, 6 (5)"
598,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Bozkurt, A., Akgun-Ozbek, E., Trends in Distance Education Research: A Content Analysis of Journals 2009-2013 (2015) Int Rev Res Open Dist Learn, 16 (1), pp. 330-363"
599,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Connolly, P., Neill, J., Constructions of locality and gender and their impact on the educational aspirations of working class children (2011) Int Stud Sociol Educ, 11 (2), pp. 107-130"
600,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," David, P., A Design Requirements Framework for Distance Learning Environments (2007) J Comput, 2 (4), pp. 99-113"
601,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Ergen, T., Kozat, S.S., Neural Networks based Online Learning (2017) IEEE 25th Signal Processing and Communications Applications Conference"
602,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," https://www.scribd.com/document/165064823/GAT-Subject-Syllabus, GAT Test Bank Accessed on Oct 2016"
603,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Guarino, N., Welty, C.A., An Overview of OntoClean (2004) Handbook on Ontologies, pp. 151-171. , Springer Berlin Heidelberg, Berlin, Heidelberg"
604,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Jahankhani, H., Tawil, R., Adaptive E-learning Approach based on Semantic Web Technology (2015) International Journal of Webology, 10 (2)"
605,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Kaur, P., Classification and prediction based on DM algorithm for slow learners (2015) International Conference on Recent Trends in Computing"
606,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Lafore, R., (2001) Object-Oriented Programming in C++, , Sams Publishing, Published December 29th"
607,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Liem, B., Beek, W., Gracia, J., Lozano, E., DynaLearn–An Intelligent Learning Environment for Learning Conceptual Knowledge (2013) AI Mag, 34 (4), pp. 46-65"
608,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Lin, C.C., A case study on SCORM – based eLearning in computer aided drafting course with user satisfaction survey (2008) WSEAS Trans Inf Sci Appl, 5 (10), pp. 1416-1427"
609,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Luis, E., Rofio, A., A recommender system for educational resources in specific learning content (2013) International Conference on Computer Science and Education"
610,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Mihăescu, M.C., Classification of Learners Using Linear Regression (2011) Proceedings of the Federated Conference on Computer Science and Information Systems, pp. 717-721. , ISBN 978-83-60810-22-4"
611,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Mohammad, T.Z., Mahmoud, A.M., Classification Model of English Course e-Learning System for Slow Learners “Recent Advances in Information Science (2014) International Journal of Computer Science (IIJCS, , 978-960-474-304-9"
612,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," (2015) OOP Quizes, , https://www.tutorialspoint.com/cplusplus/cpp_online_quiz.htm, Accessed on Sep"
613,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Poveda-Villalón, M., Suárez-Figueroa, M.C., Gómez-Pérez, A., Validating Ontologies with OOPS! (2012) Lecture Notes in Computer Science, pp. 267-281. , Springer Berlin Heidelberg, Berlin, Heidelberg"
614,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Rani, M., Srivastava, K.V., Vyas, O.P., An Ontological Learning Management System (2016) Comput Appl Eng Educ, 24 (5), pp. 706-722"
615,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Romero, C., Ventura, S., Educational Data Mining: A Survey from 1995 to 2005 (2007) Expert Syst Appl, 33 (1), pp. 135-146"
616,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Safyan, M., Qayyum, Z., Sarwar, S., (2017) Context-Aware Personalized Activity Modeling in Concurrent Environment, , Internet of Things (IoT"
617,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Salam, F., Shambour, Q., A Framework of semantic recommender system for e-learning (2015) Journal of Software, 10, pp. 317-330"
618,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Saleena, B., Srivastava, K., Using concept similarity in cross ontology for adaptive e-learning (2015) Journal of King Saud University- Computer and Information Sciences, 27 (1), pp. 1-12"
619,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Sarma Cakula, M.S., Development of Personalized e-learning model (2013) ICTE in Regional Development, 26 (4), pp. 113-120"
620,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Sarwar, S., Ul Qayyum, Z., Castro, R.G., Safyan, M., Ontology based E-learning Systems: A Step towards context aware content recommendation (2018) International Journal of Information and Educational Technology, 8 (10), pp. 10-19"
621,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Sarwar, S., García-Castro, R., Qayyum, Z.U., Safyan, M., Ontology-based Learner Categorization through Case Based Reasoning and Fuzzy Logic (2017) International Conference on E-Learning (IADIS), pp. 159-163"
622,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Sarwar, S., Ul Qayyum, Z., Safyan, M., Munir, F., (2016) Ontology Based Adaptive, Semantic E-Learning Framework (OASEF), , Springer LNEE ICISA"
623,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Seteres, V., Ossevroot, M.A., Influence of student characteristics on use of adaptive e-learning material (2012) Int Journal of Computers & Education, 58 (3), pp. 942-952"
624,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Shen, L., Shen, R., Ontology based Content Recommendation (2005) International Journal of Continued Engineering and Education, 15 (1), pp. 13-26"
625,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Shute, V., Towle, B., Adaptive e-learning (2010) Educ Psychol, 38 (2), pp. 105-114"
626,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Strumiłło, P., Kamiński, W., Radial Basis Function Neural Networks: Theory and Applications, Neural Networks and Soft Computing (2013) Advances in Soft Computing, 19 (5), pp. 107-119"
627,2-s2.0-85071338621,"Ontology based E-learning framework: A personalized, adaptive and context aware model"," Tambe, S., Kadam, G., An Efficient framework for E-Learning Recommendation system using fuzzy Logic and Ontology (2016) International Research Journal of Engineering and Technology (IRJET), 3 (6), pp. 2062-2067"
