Scopus Source ID,Title,Citation Count,Scholarly Output,Percent Cited,CiteScore 2020,SNIP,SJR,Scopus ASJC Code (Sub-subject Area),Scopus Sub-Subject Area,Percentile,RANK,Rank Out Of,Publisher,Type,Open Access,Quartile,Top 10% (CiteScore Percentile),URL Scopus Source ID,Print ISSN,E-ISSN
21100836194,ICT Express,1539,208,74,7.4,1.821,0.733,1712,Software,83,65,389,Korean Institute of Communications Information Sciences,j, YES,1,FALSE,https://www.scopus.com/sourceid/21100836194,,24059595
21100836194,ICT Express,1539,208,74,7.4,1.821,0.733,1702,Artificial Intelligence,80,44,227,Korean Institute of Communications Information Sciences,j, YES,1,FALSE,https://www.scopus.com/sourceid/21100836194,,24059595
21100836264,International Journal of Computer Networks and Communications,232,179,51,1.3,0.508,0.159,1705,Computer Networks and Communications,28,240,334,Academy and Industry Research Collaboration Center (AIRCC),j, NO,3,FALSE,https://www.scopus.com/sourceid/21100836264,9752293,9749322
21100836264,International Journal of Computer Networks and Communications,232,179,51,1.3,0.508,0.159,1708,Hardware and Architecture,16,132,157,Academy and Industry Research Collaboration Center (AIRCC),j, NO,4,FALSE,https://www.scopus.com/sourceid/21100836264,9752293,9749322
21100836334,Publications,444,172,65,2.6,0.932,0.423,1706,Computer Science Applications,51,336,693,Multidisciplinary Digital Publishing Institute (MDPI),j, YES,2,FALSE,https://www.scopus.com/sourceid/21100836334,,23046775
21100836592,International Journal of Technology Marketing,98,59,37,1.7,0.274,0.216,1706,Computer Science Applications,36,443,693,Inderscience Publishers,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100836592,1741878X,17418798
21100837352,Social Media and Society,2080,429,65,4.8,2.503,1.941,1706,Computer Science Applications,73,184,693,SAGE,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100837352,,20563051
21100837465,Pakistan Journal of Engineering and Applied Sciences,28,38,26,0.7,0.222,0.156,1700,Computer Science (all),17,186,226,"University of Engineering and Technology, Lahore",j, NO,4,FALSE,https://www.scopus.com/sourceid/21100837465,19951302,24150584
21100838052,Qwerty,34,38,34,0.9,0.438,0.231,1709,Human-Computer Interaction,14,103,120,Progetti editoriali s.r.l.,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100838052,18287344,22402950
21100838145,Machines,1135,250,66,4.5,1.545,0.393,1701,Computer Science (miscellaneous),83,12,69,Multidisciplinary Digital Publishing Institute (MDPI),j, YES,1,FALSE,https://www.scopus.com/sourceid/21100838145,,20751702
21100838789,International Journal of Electrical and Electronic Engineering and Telecommunications,226,171,50,1.3,0.942,0.171,1705,Computer Networks and Communications,28,238,334,Warsaw University of Technology,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100838789,,23192518
21100839128,Journal of Information and Communication Convergence Engineering,173,154,42,1.1,0.858,0.28,1705,Computer Networks and Communications,23,255,334,The Korean Institute of Information and Commucation Engineering,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100839128,22348255,22348883
21100839128,Journal of Information and Communication Convergence Engineering,173,154,42,1.1,0.858,0.28,1710,Information Systems,22,257,329,The Korean Institute of Information and Commucation Engineering,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100839128,22348255,22348883
21100840337,Baghdad Science Journal,308,468,32,0.7,0.729,0.167,1700,Computer Science (all),16,190,226,University of Baghdad,j, YES,4,FALSE,https://www.scopus.com/sourceid/21100840337,20788665,24117986
21100840458,Periodicals of Engineering and Natural Sciences,938,564,47,1.7,0.887,0.225,1700,Computer Science (all),45,123,226,International University of Sarajevo,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100840458,,23034521
21100841738,International Journal of Applied Mathematics,197,247,32,0.8,0.712,0.268,1703,Computational Theory and Mathematics,14,114,133,Academic Publications Ltd.,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100841738,13111728,13148060
21100842159,International Review of Applied Sciences and Engineering,102,116,40,0.9,0.26,0.165,1710,Information Systems,18,269,329,Akademiai Kiado,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100842159,20620810,20634269
21100842538,Jusletter IT,28,356,5,0.1,0.019,0.102,1701,Computer Science (miscellaneous),0,69,69,Weblaw AG,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100842538,,1664848X
21100843319,Archives of Design Research,75,209,22,0.4,0.196,0.179,1704,Computer Graphics and Computer-Aided Design,15,75,88,Korean Society of Design Science,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100843319,12268046,22882987
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1703,Computational Theory and Mathematics,61,52,133,South Ural State University,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1705,Computer Networks and Communications,55,150,334,South Ural State University,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1706,Computer Science Applications,55,312,693,South Ural State University,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1710,Information Systems,53,154,329,South Ural State University,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1708,Hardware and Architecture,44,88,157,South Ural State University,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843325,Supercomputing Frontiers and Innovations,375,130,61,2.9,1.27,0.375,1712,Software,42,224,389,South Ural State University,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843529,Business Systems Research,144,91,53,1.6,0.614,0.231,1710,Information Systems,33,220,329,Walter de Gruyter,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100843529,,18479375
21100845659,Revista Chilena de Derecho y Tecnologia,33,52,33,0.6,0.866,0.317,1710,Information Systems,14,282,329,Universidad de Chile,j, YES,4,FALSE,https://www.scopus.com/sourceid/21100845659,7192576,7192584
21100845659,Revista Chilena de Derecho y Tecnologia,33,52,33,0.6,0.866,0.317,1705,Computer Networks and Communications,11,295,334,Universidad de Chile,j, YES,4,FALSE,https://www.scopus.com/sourceid/21100845659,7192576,7192584
21100846307,Matematiche,52,102,25,0.5,0.752,0.22,1710,Information Systems,12,289,329,Universita di Catania,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100846307,3733505,20375298
21100850723,mSystems,5601,760,73,7.4,1.412,2.931,1706,Computer Science Applications,86,92,693,American Society for Microbiology,j, YES,1,FALSE,https://www.scopus.com/sourceid/21100850723,,23795077
21100850743,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",83,152,25,0.5,0.519,0.204,1710,Information Systems,12,287,329,Russian Academy of Natural Science,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100850743,22183000,24141267
21100850743,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",83,152,25,0.5,0.519,0.204,1705,Computer Networks and Communications,9,303,334,Russian Academy of Natural Science,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100850743,22183000,24141267
21100850743,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",83,152,25,0.5,0.519,0.204,1708,Hardware and Architecture,4,151,157,Russian Academy of Natural Science,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100850743,22183000,24141267
21100850798,npj Computational Materials,4856,442,77,11,2.492,3.488,1706,Computer Science Applications,94,38,693,Springer Nature,j, YES,1,TRUE,https://www.scopus.com/sourceid/21100850798,,20573960
21100851239,Mechatronic Systems and Control,124,112,35,1.1,0.55,0.196,1706,Computer Science Applications,24,527,693,ACTA Press,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100851239,25611771,2561178X
21100853526,ACM Transactions on Economics and Computation,144,74,50,1.9,1.271,0.519,1701,Computer Science (miscellaneous),51,34,69,Association for Computing Machinery (ACM),j, NO,2,FALSE,https://www.scopus.com/sourceid/21100853526,21678375,21678383
21100853527,Brain Informatics,538,68,75,7.9,2.132,0.877,1706,Computer Science Applications,88,80,693,Springer Nature,j, YES,1,FALSE,https://www.scopus.com/sourceid/21100853527,21984018,21984026
21100853738,ROBOMECH Journal,246,118,57,2.1,0.783,0.293,1702,Artificial Intelligence,32,153,227,Springer Nature,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100853738,,21974225
21100853805,Quantitative Biology,321,124,59,2.6,0.423,0.707,1706,Computer Science Applications,51,335,693,Higher Education Press,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100853805,20954689,20954697
21100853929,International Journal of Systematic Innovation,10,45,18,0.2,0.313,0.115,1702,Artificial Intelligence,3,219,227,The Society of Systematic Innovation,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100853929,20777973,20778767
21100854116,Communications and Control Engineering,132,199,10,0.7,0,0,1705,Computer Networks and Communications,12,292,334,Springer Nature,k, NO,4,FALSE,https://www.scopus.com/sourceid/21100854116,1785354,21977119
21100854164,IEEE Transactions on Computational Imaging,198,70,31,2.8,4.503,1.442,1706,Computer Science Applications,54,318,693,IEEE,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100854164,,23339403
21100854164,IEEE Transactions on Computational Imaging,198,70,31,2.8,4.503,1.442,1711,Signal Processing,49,55,108,IEEE,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100854164,,23339403
21100854223,International Journal of Electronics Letters,265,179,50,1.5,0.513,0.165,1705,Computer Networks and Communications,32,225,334,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100854223,21681724,21681732
21100854641,IEEE Transactions on Signal and Information Processing over Networks,1514,221,80,6.9,1.393,1.069,1710,Information Systems,85,49,329,IEEE,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100854641,,2373776X
21100854641,IEEE Transactions on Signal and Information Processing over Networks,1514,221,80,6.9,1.393,1.069,1705,Computer Networks and Communications,83,54,334,IEEE,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100854641,,2373776X
21100854641,IEEE Transactions on Signal and Information Processing over Networks,1514,221,80,6.9,1.393,1.069,1711,Signal Processing,81,21,108,IEEE,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100854641,,2373776X
21100854726,International Journal of Mathematics and Computer Science,177,238,28,0.7,0.743,0.298,1701,Computer Science (miscellaneous),18,57,69,Badih Ghusayni,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100854726,18140424,18140432
21100854831,IEEE Transactions on Cognitive Communications and Networking,2428,264,81,9.2,2.201,1.421,1705,Computer Networks and Communications,91,28,334,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100854831,,23327731
21100854831,IEEE Transactions on Cognitive Communications and Networking,2428,264,81,9.2,2.201,1.421,1708,Hardware and Architecture,91,14,157,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100854831,,23327731
21100854831,IEEE Transactions on Cognitive Communications and Networking,2428,264,81,9.2,2.201,1.421,1702,Artificial Intelligence,88,26,227,IEEE,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100854831,,23327731
21100855408,"SpringerBriefs in Control, Automation and Robotics",7,16,25,0.4,0,0,1702,Artificial Intelligence,7,211,227,Springer Nature,k, NO,4,FALSE,https://www.scopus.com/sourceid/21100855408,21926786,21926794
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1701,Computer Science (miscellaneous),64,25,69,Oxford University Press,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1706,Computer Science Applications,51,340,693,Oxford University Press,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1705,Computer Networks and Communications,50,166,334,Oxford University Press,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1710,Information Systems,48,169,329,Oxford University Press,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1712,Software,39,237,389,Oxford University Press,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855505,Journal of Cybersecurity,273,108,36,2.5,2.211,0.438,1708,Hardware and Architecture,37,98,157,Oxford University Press,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100855505,,20572093
21100855506,International Journal of E-Planning Research,154,63,57,2.4,0.826,0.353,1706,Computer Science Applications,49,352,693,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100855506,21609918,21609926
21100855805,Computer Research and Modeling,632,280,38,2.3,0.846,0.32,1703,Computational Theory and Mathematics,51,65,133,Institute of Computer Science,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100855805,20767633,20776853
21100855805,Computer Research and Modeling,632,280,38,2.3,0.846,0.32,1706,Computer Science Applications,46,373,693,Institute of Computer Science,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100855805,20767633,20776853
21100855883,International Journal of Electrical and Computer Engineering Systems,53,40,43,1.3,0.238,0.141,1705,Computer Networks and Communications,29,237,334,"J.J. Strossmayer University of Osijek, Faculty of Electrical Engineering, Computer Science and Information Technology",j, NO,3,FALSE,https://www.scopus.com/sourceid/21100855883,18476996,18477003
21100855883,International Journal of Electrical and Computer Engineering Systems,53,40,43,1.3,0.238,0.141,1708,Hardware and Architecture,16,131,157,"J.J. Strossmayer University of Osijek, Faculty of Electrical Engineering, Computer Science and Information Technology",j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855883,18476996,18477003
21100855984,Advanced Modeling and Simulation in Engineering Sciences,243,95,60,2.6,0.941,1.01,1706,Computer Science Applications,51,339,693,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100855984,,22137467
21100855992,International Journal of Computational Economics and Econometrics,67,79,35,0.8,0.337,0.223,1706,Computer Science Applications,17,575,693,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855992,17571170,17571189
21100855995,International Journal of Cloud Computing,69,84,37,0.8,0.327,0.152,1701,Computer Science (miscellaneous),19,56,69,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855995,20439989,20439997
21100855995,International Journal of Cloud Computing,69,84,37,0.8,0.327,0.152,1705,Computer Networks and Communications,17,275,334,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855995,20439989,20439997
21100855995,International Journal of Cloud Computing,69,84,37,0.8,0.327,0.152,1706,Computer Science Applications,16,581,693,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855995,20439989,20439997
21100855995,International Journal of Cloud Computing,69,84,37,0.8,0.327,0.152,1712,Software,10,348,389,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100855995,20439989,20439997
